Plant,Machine Type,Shift,Ambient Temperature (C),Humidity (%),Machine Age (Years),Maintenance Quality Index,Lubrication Interval (Days),Operator Training Hours (Monthly),Spare Parts Availability Index,Production Target Pressure Index,Fatigue Index,Procedure Compliance Index,Wear Index,Cooling Efficiency Index,Vibration RMS,Defect Rate Index,Failure Risk (0-1),Repair Duration (Hours),Unplanned Downtime Hours (Next 30d)
Plant B,Press,Swing,25.899616434002244,57.89013413191978,9.08605660730067,-1.8617756901874913,5.798703876835686,2.307270275515511,0.7458881333865092,-1.9130307940621634,-0.1438533777964252,-0.04897516906983365,2.4915109572385346,1.0814917754859255,,0.09591806055985974,0.7197304463908833,11.797696757803877,29.8874314955999
Plant B,CNC,Day,16.788157949023528,58.757969540869084,7.508809984258126,0.21595846959657927,15.217711564878597,9.041408293499813,-0.803163991952889,0.3915351450125145,0.043724838541760486,0.354343539542902,1.9950599947307266,1.2632642282352056,0.20678604849011364,1.4340581960263954,0.33513602352271815,14.974434539669707,22.515914596090106
Plant A,CNC,Day,24.306758097514763,71.228597190756,8.458405381752424,-0.6605660416165414,9.01410022839849,,-0.7353428249366305,-0.09134343332267957,0.22468068983970962,0.7664827432240104,2.8531265663546304,0.7401018846781943,0.6524616120423601,0.8023539709740325,0.841562085913694,15.88506681822196,36.006109736778335
Plant B,Press,Swing,23.718670728673704,68.8035532851483,8.07262364285017,0.0001693163775245685,16.15437186875401,2.417557855421829,0.10972228357825697,-0.29707680422034505,0.8960101659655009,-0.11148202075290531,2.3117791126359153,0.9791948211177097,-0.1994437540408604,0.46451527852087454,0.6067991944845175,8.505943348102306,20.80391066421439
Plant A,CNC,Swing,18.878932723947244,58.303984027133936,6.6318876923238665,-1.2058799833791798,11.14378429167888,1.979017632452118,-2.12632092192001,0.32627316193499056,0.20698045896958805,0.7673953838049099,1.0903982617860473,1.1828481703739449,1.0043688040452046,,0.8156706050725245,21.335671662569236,29.120266514317876
Plant B,CNC,Day,22.892492568055776,80.74501945151206,4.880687415399159,-0.3708785171891615,11.562287764834059,0.0,1.0075764367314093,1.379270749397639,0.0787734876128819,0.19677119121036118,1.7962684351459113,1.0262952137647847,0.1920447238392279,0.08214678187005642,0.5792266177085269,11.007500422766341,25.28215654530814
Plant B,Press,Day,26.17876221792039,47.46164410531608,11.923384841845245,0.024777175105386715,11.447661687246828,4.1328690421191485,0.13013744858526533,0.25711405474561566,0.25633463405056883,0.028887058063049878,4.9749437016919735,1.4408191394371186,0.4119231924602789,0.374158493212976,0.7725909592263417,10.593566539524609,33.83067307643597
Plant A,Press,Day,23.978252003279934,40.77468270288127,5.320024961762511,0.23832006053661792,18.08205961331051,6.913738269153964,0.09305780044258335,0.9591788474471598,-0.6224071969577507,1.498670407896805,3.362334806647806,1.3338639089011364,0.3556639678354625,-1.4996741997886578,0.6929380262128008,10.24699902841693,23.62318862989489
Plant A,Conveyor,Swing,16.93950154207983,54.86994391734046,8.47384100083224,0.8956446182132107,6.934929546777899,8.881660888819876,-0.5393184044997201,-0.03898645568523393,,0.2736073119662056,2.862108465472959,1.0634637157000488,-2.040636888487769,-0.48837056598689654,0.18521459047430824,8.1897305726225,12.893057707960496
Plant B,CNC,Day,22.633915834015284,50.51428165448819,13.439591224014816,-2.3238395267844325,16.95104758941809,7.274829246774438,0.6890642183839784,0.3650788343318309,0.2533732122214555,0.21177436796832683,5.87629775774929,0.9464995206330195,2.7528733634138884,,0.9590929074161721,12.016074472824734,29.49628390990271
Plant A,CNC,Day,21.65987605480063,25.41590428638284,11.304305085770892,-0.1258694030759923,15.369203093830013,2.085517083903518,-0.16141909009261313,-0.5438892479530243,0.07748704938213219,-0.374011399529777,3.827108697194873,1.5600963322221502,0.5323205255719312,-0.7857936927468343,0.7991151996566561,13.68933691210192,27.55716732074071
Plant A,Press,Day,24.967567615155914,47.171430280103365,10.52809421308132,-0.17469193912868208,13.70945846608443,5.148882173808397,1.2261347347048115,0.03789543289734582,0.5677190025349927,-0.540618069085926,1.362133769401276,1.030635945841277,-0.6103538225427615,0.7260167026395856,0.657224614777162,8.903060577033063,26.224180382245883
Plant A,Press,Night,25.42766280947211,59.12302184565728,9.749226496698357,-0.06427831707046908,12.207806290811217,10.288125775777855,-1.7109118781939066,-0.2719572512676707,1.6803262280988491,-0.8313801192275047,2.034269095009358,0.8103106749980525,,0.23590274097310704,0.8598087902355065,18.678752282366172,31.148780824046913
Plant C,CNC,Swing,21.941934689440764,54.30366705093579,7.616686255231505,0.0322755849533334,15.945928025096466,4.463681769634823,0.06326411399311566,0.10681704327129589,0.21809806165754742,-0.14913424571952394,3.100027905162257,1.313446125722755,0.2879285331190409,-0.20106980498146568,0.8180223594952553,18.06373118358674,25.450101931541262
Plant C,Press,Day,21.746682782883244,45.6824630596693,6.295951436950853,-0.8301180600376799,12.239912860374865,8.306610716544892,,-1.6552286440092605,-0.2085958419670611,0.8017979413974676,0.028980257835435896,1.1325888943478875,-0.2704413136327824,-0.5785197772600643,0.6571472570452692,18.154693097845264,23.936362207739695
Plant B,CNC,Day,24.3361129399225,55.50790623467287,7.238505881124901,-1.546996667944975,12.203715953297381,7.936042368000358,0.311272916377226,-1.1151110012424095,-0.5325459909804839,0.699731938262036,0.9196145410822021,1.0682528664354562,-0.16345974164754723,0.013817246924618165,0.4099118215030014,6.810612849772501,13.289462239327964
Plant A,Conveyor,Day,28.814883774932813,56.47686975091765,9.724626932991388,0.21710610558772986,14.255014345354281,8.279450796471815,1.40365685587738,1.1881178180868557,0.3516783260335289,0.49841862515165025,2.1759677616558575,0.7449638661215023,-0.0663492770011444,0.1062194436155723,0.574790226601396,8.457361572084809,19.524226078254227
Plant C,Conveyor,Swing,25.39320261354093,63.5808926063361,9.169144843444613,-0.9942516628128698,20.879022241871763,7.293584554576597,-1.363799921524756,1.3940743666620676,-0.38150416978811247,0.8500455853405036,,0.5672898298941589,0.6421193528148376,0.7067416612654525,0.8144679740339302,21.245200077145146,36.50628784099385
Plant C,CNC,Swing,31.11534662645357,47.30199225365688,10.36616747991064,0.4027413205252121,7.948514246574028,8.270202106469975,-1.3945672438526346,-1.7314628111500496,0.2253307883890543,-0.7246777735619617,3.4321602322006437,0.725127453178664,-0.600790787656925,-0.04118625800796635,0.2693835393262212,16.15115052951931,21.0330153064783
Plant B,Conveyor,Swing,29.665954894209452,65.48628148619748,11.65901559513369,-0.9372015513733638,16.002816745825243,1.5553427756390565,-0.3530671728219862,-0.5670117972515081,0.6934389311967021,-0.2298617705431865,2.229003742544423,0.7297591543419375,0.9065905671590095,-0.6387085059410545,0.7407940532437512,11.390720047537393,21.349693182728696
Plant B,Conveyor,Swing,31.48341248104576,41.91228430888786,7.524628481365221,0.6927219830149257,13.427830094442614,10.545991533255236,-1.8925136110296519,-0.7478457993330555,0.36095526619655116,0.14663582133810166,3.2012827526771974,0.760392981748752,0.5140749009491793,0.20817726016198246,0.713573169654864,17.87024932972977,32.33349076519448
Plant A,CNC,Day,30.84313825901528,48.95947696960387,8.575554455996494,-0.054455746202804946,13.117616782861877,0.5802643402512357,2.3065494941403335,0.2533454458267454,0.18639061679043656,-0.8925082429734216,3.073654764757438,0.8670565306845301,-0.8947049170647863,1.234651898791979,0.3811476458259114,5.880628647169397,16.139837612375082
Plant A,CNC,Day,31.814747583703614,75.38791841920853,2.3027859106181117,0.014957960059399306,7.892114782594888,6.935418879798968,0.9334184394994771,-0.08376680498896483,0.15163533249693661,0.5077297826472136,-0.5379826184362777,0.6017058342530303,-1.210310216472044,-0.11046201694178234,0.2585415528442086,4.576303725361507,8.755899646107924
Plant C,Press,Day,18.23428594764383,42.713466788833784,15.768593325106405,-0.24634484881759913,6.976864453712931,5.854640671313342,0.5172533207266827,0.6802405082802594,-0.6177628879027662,0.8123188887564438,5.776752000115467,1.4322990065066596,-0.6845247802759103,-0.6973027082733739,0.4148001487381778,9.111612007414948,15.846909265799848
Plant B,CNC,Swing,27.237131389552342,47.09479224843033,6.758453269412819,-0.4066888698088336,15.359727797462208,4.123102450955506,0.7828924283227234,-1.3512570855115835,-0.3292269312147226,,1.2699223516605165,,0.7819856203926949,-1.520447548552676,0.39592505926809524,9.86861736267863,12.313822617779548
Plant A,CNC,Day,30.091602764319482,39.962667272868174,9.955077581036218,-0.23298333892993134,8.922631007284082,3.074519249309587,1.2710228075210268,0.3499499750684755,0.46278164700079183,0.28427659399267297,2.7998052517376664,0.6867611096951599,0.35036563143108346,0.20210282331708085,,5.304148949433555,17.687707766168554
Plant A,CNC,Swing,30.995136609283094,45.07280340025712,6.756418283220169,1.1816503230464808,18.065482970718467,7.649248969146562,-0.6146521056019749,-0.3338588526864959,0.5387151860778754,-0.12852316674630454,1.0125180459857712,0.840279489477144,-1.4116571551407175,0.1887815790204765,0.10818941640671516,9.829697627364917,11.745008336771814
Plant B,Conveyor,Day,20.146405934930236,56.66035789634523,6.686763907812184,-1.5343727678715755,9.936564822640332,8.404014137689439,-0.36101539107515235,-0.7372462597302416,0.020221120812696877,0.07991195286085007,2.1366461604163582,1.0113527292810751,0.5165408908543534,0.051603064639630714,0.5160825173568336,15.476211783065722,25.35439445949408
Plant A,CNC,Swing,27.286902624657188,63.47850751411539,7.288994255107365,,16.203907745566916,5.6907765885787125,0.3422734762860909,0.4417176273622246,0.4752007541802094,,2.408876322676984,0.8126486375050495,1.4651415614667385,-0.9890455302383468,0.8088369081426244,13.677085005429023,31.008969432420965
Plant C,Press,Day,24.376015324752096,54.77634239777593,5.264643989707691,1.056660523347073,11.695789231457384,5.132252242642413,-0.5042336179704382,-0.24714791650192805,-0.019252591218660676,0.13971245057177623,1.5684780321934593,1.1211006875608063,-0.2632388093878189,-0.44630729718303475,0.5560086266135498,13.634469596436006,20.997946572951466
Plant C,CNC,,33.23530116503806,51.10372180935201,1.0,0.8197733102918805,11.503997210523845,9.844283427331439,-0.9275442999749831,-0.10071641194102848,0.3424573201715155,1.8328757389700305,0.19627204802615458,0.6823405690360748,-0.9186242700406017,,0.18234116163395908,12.962825188642647,16.468362315939256
Plant B,CNC,Swing,17.06354187802775,40.08671336656033,11.479070208829047,1.3435303709772901,10.344580234023063,4.734874478116134,-0.5295190492853608,1.3363440871579237,0.11496552825864065,0.18273169833180647,4.585540207257128,1.4464596098830882,-0.3149834534338359,0.9041223595646168,0.7280772241482042,15.475700037112858,29.770017548542707
Plant B,Conveyor,Day,20.153552092885672,46.27443453781666,9.637107671001115,-0.05924231922764349,15.747266082138955,5.873454479040842,0.38171234122825864,0.07089878210489423,-0.25080846375736393,0.5457855664711936,3.188800098290166,0.9952832268429488,1.1236273183705814,-0.2643414455825449,0.8324638375883482,12.387168382481484,34.18277208348968
Plant B,CNC,Day,14.946830875188274,36.44757041534858,5.252435425354108,-1.3182911357525373,16.862287528917147,5.389179802021185,0.9114567658661025,1.944974156930212,-0.6736049927723604,0.3237826601811414,0.3357290751746993,1.4987577659707179,1.5553672679932147,,0.7627012385192,11.545883165011915,27.323034671385646
Plant B,CNC,Day,24.723081435165412,63.83871549861447,,-1.107841787138426,12.737870971864016,13.412380312847212,-1.2708021463886876,-2.329759969152779,1.0146944338528858,-0.2116469611060361,2.641973415226559,1.230580113104553,0.22533082507971097,-1.1919796562596232,0.42893563158776665,15.043120894004803,16.80111158706826
Plant B,CNC,Swing,35.31920134634826,64.67287838376654,10.471801990966929,-0.2987111411101085,16.364824066981097,3.480068335870361,-0.18975287963120194,-0.009566311184287675,1.1423631369856844,-1.3007070076383278,2.6928477477364643,0.7473924591757076,1.3571448419906167,-0.21200422516224882,0.9087534953248787,16.100268914598555,35.67851839374448
Plant A,Press,Day,23.77829190733354,54.51462880802144,6.920939151830822,0.7606966886801599,14.050433186239491,8.49428922093552,-0.054024761176266756,-1.1116024799508433,0.5897537092240625,0.0458271346744514,,0.8943011650144805,-0.3947576930669521,0.15802805271670445,0.5016228074104588,9.390141832725915,26.565131135886386
Plant B,,Night,25.50516661262127,60.29741180661524,9.23554386985871,-0.25467852225435184,8.663087539025033,0.9019487098507764,-1.3906771949650913,-0.92808791969598,1.4527716501923575,-0.9452670697231953,3.425530991409276,0.8334979233650953,-0.36645384575790174,0.08532477050288995,0.7751992439455745,18.868770003651836,34.83752674045098
Plant A,CNC,Night,27.751193853116025,65.51479088016674,11.020409856761148,-0.3316815254917582,15.514132605361638,3.126221160290255,0.4488393256694553,-0.6555803414215615,,0.19163990060812097,4.679466718627612,0.778490179173817,0.6674218792477999,-0.308520164948965,0.6111399715439301,10.585852386784923,20.78624406784247
Plant B,CNC,Night,24.418547574963547,56.21450665219048,3.684943000049766,0.39693500964271855,12.797851201374597,5.072368205750629,-0.1070789425119352,0.9225801001539115,0.8398589824456858,-0.3111585071465035,0.9714797420326043,1.151627804109757,-0.32124311232363345,,0.41569130619612477,9.798842581588232,13.858631182165489
Plant A,CNC,Day,25.830130095720403,71.7233282079091,9.60023355089123,0.027721465758650133,3.542815584775795,5.607123459854615,-0.9385458358269538,-0.40666653789060153,0.05605134027245444,0.11720985209969997,4.147905667595522,0.6627452629339049,0.05997631601450365,-0.13702191760186555,0.4291568824864148,9.385222364793291,18.6424364618474
Plant A,CNC,Swing,25.96105834663907,42.71448764509962,,-0.44058810842159596,12.436911283941093,5.176732708410104,-0.4823353015532037,-1.1415707382300293,0.31316322848564515,0.2519119904837147,1.7752730793295248,1.0349306244844072,0.02290447376915107,-0.4321176283012905,0.2628958573798423,12.549948316196597,22.149095473040518
Plant A,Press,Day,19.772216739532368,50.8159572633986,14.641352008701794,-1.0015129473660378,7.225998802866203,5.701774217185108,0.5352590993532244,0.6597239295069347,,0.16773796078457867,5.317083735085475,0.8790500432798748,0.1809806928435191,0.29984430761837094,0.6809680656134414,12.569907818185246,28.379749486452198
Plant B,CNC,Night,24.52976644225166,49.387093983428684,9.671105761228974,0.9469531002394159,9.073840990416034,3.932917299617715,0.9778706809715438,-1.182380941001296,0.590509599035415,0.3540909077068773,2.1768693839928877,1.2621450070152758,-1.3236834049663855,-0.27346892022299474,0.37298073785368885,6.510794139903079,12.917966805224228
Plant A,CNC,Swing,27.70966463245123,62.766857128354104,6.767357151700256,1.0478132263203508,13.004193431647527,9.862714838240906,0.33957894316616855,1.6720158351160896,0.08454895049689615,1.3106931663597443,3.3805689660480387,,0.14106937420193777,0.25881550629886274,0.5732410162742286,12.152588017504725,22.64254616585669
Plant C,Press,Day,28.642880582815476,37.790304048087066,8.11443303194369,-1.0576868679287315,13.69912461262928,2.998733526812419,1.9061021356855798,-1.2910378077832299,-0.3792716372411806,0.37025824558062476,4.286909057753469,1.127895496444247,0.8362828833868523,0.12618613002406376,0.8707551755389474,13.681236554154854,31.23444640133448
Plant B,Press,Day,30.492508280971375,72.37569528537462,15.070181047615709,-0.4026096786175421,10.65978583142806,8.233366103709427,1.1153853013109787,-0.287312675396056,0.0651676993215653,0.0019229304948523707,5.601144802649053,0.7837322001580632,,0.08529199452910932,0.7547597174221083,12.534655553383798,24.11289789599354
Plant A,CNC,Night,26.67718033391397,61.74129256594063,6.935448474746089,0.6669728023030699,16.10920167622148,8.03286385802063,0.5513446715299299,1.9244075169039307,0.7915664322598648,-0.03543185826359693,1.4119052238218899,0.9215896953964298,0.08680780245231762,1.5400676583018933,0.8123556977862849,12.071003146857391,32.188719991745586
Plant B,CNC,Night,26.778928556222205,76.00353367141565,9.75843840456105,-1.1376621161026823,13.541913137974486,3.1564852106505463,-0.7027475717323197,-0.32461399674745567,0.7358437051627146,-0.16515571171611762,2.65653475640374,0.767788830123375,1.5185730717988997,-0.6622729408894771,0.7470423014553751,13.33177656431315,29.042042062518036
